Predicted_Probability,Predicted_Class,True_Label
0.025651000440120697,0.0,0.0
0.04864758998155594,0.0,0.0
0.026976946741342545,0.0,0.0
0.9757702350616455,1.0,1.0
0.0366547666490078,0.0,0.0
0.9725826382637024,1.0,1.0
0.09162022918462753,0.0,0.0
0.016159670427441597,0.0,0.0
0.9369705319404602,1.0,1.0
0.05454273894429207,0.0,0.0
