Predicted_Probability,Predicted_Class,True_Label
0.9995492696762085,1.0,1.0
0.042108871042728424,0.0,0.0
0.9998699426651001,1.0,1.0
0.6047250032424927,1.0,1.0
0.0014555009547621012,0.0,0.0
0.9999785423278809,1.0,1.0
0.9984928965568542,1.0,1.0
0.9776009321212769,1.0,1.0
0.001966782147064805,0.0,0.0
0.9998704791069031,1.0,1.0
0.9804918766021729,1.0,1.0
0.9936614036560059,1.0,1.0
0.9996235370635986,1.0,1.0
0.9966800808906555,1.0,1.0
0.19547812640666962,0.0,0.0
0.0017746667144820094,0.0,0.0
0.9428154826164246,1.0,1.0
0.013603965751826763,0.0,0.0
0.9996331334114075,1.0,1.0
0.0031346571631729603,0.0,0.0
0.9887645244598389,1.0,1.0
0.014563207514584064,0.0,0.0
0.06020248308777809,0.0,0.0
0.9960959553718567,1.0,1.0
0.998668909072876,1.0,1.0
0.8464921116828918,1.0,0.0
0.011081117205321789,0.0,0.0
0.9039945006370544,1.0,1.0
0.006164386868476868,0.0,0.0
0.9920446872711182,1.0,1.0
0.9996992945671082,1.0,1.0
0.002287425799295306,0.0,0.0
0.9999608993530273,1.0,1.0
0.9997374415397644,1.0,1.0
0.9211509227752686,1.0,1.0
0.999796450138092,1.0,1.0
0.8576776385307312,1.0,1.0
0.012014956213533878,0.0,0.0
0.9812198281288147,1.0,1.0
0.9996127486228943,1.0,1.0
0.9976302981376648,1.0,1.0
0.0010735016549006104,0.0,0.0
0.0009718419169075787,0.0,0.0
0.9991682767868042,1.0,1.0
0.0685945600271225,0.0,0.0
0.9999899864196777,1.0,1.0
0.001866967766545713,0.0,0.0
0.005424931179732084,0.0,0.0
0.9955811500549316,1.0,1.0
0.9998570084571838,1.0,1.0
0.9999529719352722,1.0,1.0
0.9973894357681274,1.0,1.0
0.6470307111740112,1.0,1.0
0.9999575614929199,1.0,1.0
0.9976391792297363,1.0,1.0
0.9753644466400146,1.0,1.0
0.0018997406587004662,0.0,0.0
0.0015975412679836154,0.0,0.0
0.0009491118253208697,0.0,0.0
0.1114983856678009,0.0,0.0
0.001834573340602219,0.0,0.0
0.0026899087242782116,0.0,0.0
0.7319483757019043,1.0,1.0
0.001588286366313696,0.0,0.0
0.0019730061758309603,0.0,0.0
0.0012079363223165274,0.0,0.0
0.008502434939146042,0.0,0.0
0.001402323367074132,0.0,0.0
0.0033428592141717672,0.0,0.0
0.995524525642395,1.0,1.0
0.004989515990018845,0.0,0.0
0.9999145269393921,1.0,1.0
0.8218719959259033,1.0,1.0
0.0009475848055444658,0.0,0.0
0.001735803671181202,0.0,0.0
0.13590741157531738,0.0,1.0
0.9965124130249023,1.0,1.0
0.5319830179214478,1.0,1.0
0.999948263168335,1.0,1.0
0.0024200156331062317,0.0,0.0
0.9997687935829163,1.0,1.0
0.9969066381454468,1.0,1.0
0.9693894982337952,1.0,1.0
0.9986631870269775,1.0,1.0
0.007242120802402496,0.0,0.0
0.9971394538879395,1.0,1.0
0.999509871006012,1.0,0.0
0.9999419450759888,1.0,0.0
0.9999712109565735,1.0,0.0
0.05059747025370598,0.0,0.0
0.9724497199058533,1.0,1.0
0.9965044260025024,1.0,1.0
0.9984212517738342,1.0,1.0
0.0022352607920765877,0.0,0.0
0.0634976327419281,0.0,0.0
0.0021559330634772778,0.0,0.0
0.9999908804893494,1.0,1.0
0.9976927638053894,1.0,1.0
0.001797630451619625,0.0,0.0
0.0018277697963640094,0.0,0.0
0.9999462962150574,1.0,1.0
0.015333207324147224,0.0,0.0
0.0015219628112390637,0.0,0.0
0.3119747042655945,0.0,1.0
0.9999523162841797,1.0,1.0
0.9999170303344727,1.0,1.0
0.2840663492679596,0.0,1.0
0.029010949656367302,0.0,0.0
0.026933815330266953,0.0,1.0
0.012481157667934895,0.0,0.0
0.7578650712966919,1.0,1.0
0.0011488932650536299,0.0,0.0
0.006032493431121111,0.0,0.0
0.0024090104270726442,0.0,0.0
0.9834423065185547,1.0,1.0
0.9389787912368774,1.0,1.0
0.9869949221611023,1.0,1.0
0.9956552982330322,1.0,1.0
0.0017549609765410423,0.0,0.0
0.0019346947083249688,0.0,0.0
0.0025765441823750734,0.0,0.0
0.0025127290282398462,0.0,0.0
0.0004625634755939245,0.0,0.0
0.0013075448805466294,0.0,0.0
0.976982831954956,1.0,1.0
0.0022016053553670645,0.0,0.0
0.0020288233645260334,0.0,0.0
0.9999577403068542,1.0,1.0
0.9999690055847168,1.0,1.0
0.9998524785041809,1.0,1.0
0.0015982455806806684,0.0,0.0
0.0028313221409916878,0.0,0.0
0.9999902844429016,1.0,1.0
0.9999744296073914,1.0,1.0
0.9999967217445374,1.0,1.0
0.9999805688858032,1.0,1.0
0.0353894978761673,0.0,1.0
0.9838473796844482,1.0,1.0
0.19184139370918274,0.0,1.0
0.08479418605566025,0.0,0.0
0.012799066491425037,0.0,1.0
0.9960325956344604,1.0,1.0
0.8415343761444092,1.0,1.0
0.9981288909912109,1.0,1.0
0.24849335849285126,0.0,1.0
0.844832181930542,1.0,1.0
0.9894323945045471,1.0,1.0
0.01911899633705616,0.0,1.0
0.0009058490977622569,0.0,0.0
0.9978631138801575,1.0,1.0
0.8062791228294373,1.0,1.0
0.003045498626306653,0.0,0.0
0.0018448532791808248,0.0,0.0
0.9457909464836121,1.0,1.0
0.0009481614106334746,0.0,0.0
0.9999838471412659,1.0,1.0
0.9998507499694824,1.0,1.0
0.001634489744901657,0.0,0.0
0.0012687479611486197,0.0,0.0
0.03968380019068718,0.0,0.0
0.010152315720915794,0.0,0.0
0.001224329462274909,0.0,0.0
0.9969843029975891,1.0,1.0
0.7135323882102966,1.0,1.0
0.033374227583408356,0.0,1.0
0.9994394779205322,1.0,1.0
0.9959489703178406,1.0,1.0
0.9999939799308777,1.0,1.0
0.9999736547470093,1.0,1.0
0.9998781085014343,1.0,1.0
0.06362359970808029,0.0,1.0
0.9494785070419312,1.0,1.0
0.9985706210136414,1.0,1.0
0.9998167157173157,1.0,1.0
0.9968721270561218,1.0,1.0
0.9999803304672241,1.0,1.0
0.9883716106414795,1.0,1.0
0.001828244887292385,0.0,0.0
0.0017328044632449746,0.0,0.0
0.9988313913345337,1.0,1.0
0.9987279176712036,1.0,1.0
0.6521174907684326,1.0,1.0
0.0016288536135107279,0.0,0.0
0.0035421850625425577,0.0,0.0
0.002019232138991356,0.0,0.0
0.001026242389343679,0.0,0.0
0.0013084611855447292,0.0,0.0
0.002143239136785269,0.0,0.0
0.9932735562324524,1.0,1.0
0.0007083754753693938,0.0,0.0
0.001747635193169117,0.0,0.0
0.3042853772640228,0.0,1.0
0.9787130355834961,1.0,0.0
0.994828462600708,1.0,1.0
0.00359418336302042,0.0,0.0
0.7013019323348999,1.0,1.0
0.9999668598175049,1.0,1.0
0.999876081943512,1.0,1.0
0.9865504503250122,1.0,1.0
0.018185371533036232,0.0,0.0
0.002210788894444704,0.0,0.0
0.9999210834503174,1.0,1.0
0.053841955959796906,0.0,1.0
0.9305233359336853,1.0,1.0
0.9916095733642578,1.0,1.0
0.25898027420043945,0.0,0.0
0.0014316113665699959,0.0,0.0
0.7077628970146179,1.0,1.0
0.24156245589256287,0.0,0.0
0.016589133068919182,0.0,0.0
0.05408334732055664,0.0,0.0
0.9937127232551575,1.0,1.0
0.007318443618714809,0.0,0.0
0.001298421178944409,0.0,0.0
0.9317900538444519,1.0,1.0
0.1737431287765503,0.0,1.0
0.9386200308799744,1.0,1.0
0.0019725882448256016,0.0,0.0
0.9997708797454834,1.0,1.0
0.9997417330741882,1.0,1.0
0.9992704391479492,1.0,1.0
0.0021878478582948446,0.0,0.0
0.9450282454490662,1.0,1.0
0.014403609558939934,0.0,1.0
0.0036268841940909624,0.0,0.0
0.0018360724207013845,0.0,0.0
0.0017023715190589428,0.0,0.0
0.00217730225995183,0.0,0.0
0.0020269888918846846,0.0,0.0
0.0027387060690671206,0.0,0.0
0.001334266155026853,0.0,0.0
0.0017794864252209663,0.0,0.0
0.0017875350313261151,0.0,0.0
0.0019934040028601885,0.0,0.0
0.0016813233960419893,0.0,0.0
0.00272805686108768,0.0,0.0
0.0019578973297029734,0.0,0.0
0.00214891554787755,0.0,0.0
0.0025707054883241653,0.0,0.0
0.9741379618644714,1.0,1.0
0.016358954831957817,0.0,0.0
0.975812554359436,1.0,1.0
0.981991708278656,1.0,1.0
0.0014398531056940556,0.0,0.0
0.9811674356460571,1.0,1.0
0.0009064923506230116,0.0,0.0
0.00210877344943583,0.0,0.0
0.001830401597544551,0.0,0.0
0.999681293964386,1.0,1.0
0.0008310335106216371,0.0,0.0
0.001469943905249238,0.0,0.0
0.973473072052002,1.0,1.0
0.8256890177726746,1.0,1.0
0.9545894861221313,1.0,1.0
